0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:05:57 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:05:58 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:05 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:05 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] GET /carbon HTTP/1.1 302 - - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.050
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:36:57 -0700] GET /publisher/site/public/locales/en.json HTTP/1.1 200 220913 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
127.0.0.1 - - [02/Jun/2023:00:36:57 -0700] GET /api/am/publisher/v3/settings HTTP/1.1 200 1333 - Jakarta Commons-HttpClient/3.1 0.081
127.0.0.1 - - [02/Jun/2023:00:36:57 -0700] GET /api/am/service-catalog/v1/settings HTTP/1.1 200 102 - Jakarta Commons-HttpClient/3.1 0.016
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:36:57 -0700] GET /publisher/services/auth/login HTTP/1.1 302 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.122
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:36:57 -0700] GET /oauth2/authorize?response_type=code&client_id=sDkjqOFQo4a1bfhfzMumgDi7hawa&scope=apim:admin%20apim:api_create%20apim:api_definition_view%20apim:api_delete%20apim:api_generate_key%20apim:api_import_export%20apim:api_list_view%20apim:api_manage%20apim:api_mediation_policy_manage%20apim:api_product_import_export%20apim:api_publish%20apim:api_view%20apim:app_import_export%20apim:client_certificates_add%20apim:client_certificates_manage%20apim:client_certificates_update%20apim:client_certificates_view%20apim:comment_manage%20apim:comment_view%20apim:comment_write%20apim:common_operation_policy_manage%20apim:common_operation_policy_view%20apim:document_create%20apim:document_manage%20apim:ep_certificates_add%20apim:ep_certificates_manage%20apim:ep_certificates_update%20apim:ep_certificates_view%20apim:mediation_policy_create%20apim:mediation_policy_manage%20apim:mediation_policy_view%20apim:pub_alert_manage%20apim:publisher_settings%20apim:shared_scope_manage%20apim:subscription_block%20apim:subscription_manage%20apim:subscription_view%20apim:threat_protection_policy_create%20apim:threat_protection_policy_manage%20apim:tier_manage%20apim:tier_view%20openid%20apim:api_view%20service_catalog:service_view%20service_catalog:service_write&state=/&redirect_uri=https://localhost:9443/publisher/services/auth/callback/login HTTP/1.1 302 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.011
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] GET /carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is HTTP/1.1 200 4781 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] GET /carbon/idpmgt/idp-mgt-edit.jsp?idPName=is HTTP/1.1 200 26683 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.043
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:02 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:17 -0700] POST /carbon/idpmgt/idp-mgt-edit-finish-ajaxprocessor.jsp?X-CSRF-Token=R83U-21GB-2H23-XF4T-K9AD-524E-ADNF-MUV6 HTTP/1.1 200 757 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.016
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:17 -0700] GET /carbon/idpmgt/idp-mgt-list.jsp HTTP/1.1 200 6075 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-finish-ajaxprocessor.jsp?X-CSRF-Token=R83U-21GB-2H23-XF4T-K9AD-524E-ADNF-MUV6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:17 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:17 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:17 -0700] GET /carbon/admin/js/breadcrumbs.js HTTP/1.1 200 1333 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:17 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:18 -0700] GET /carbon/idpmgt/images/disable.gif HTTP/1.1 200 595 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:18 -0700] GET /carbon/idpmgt/images/edit.gif HTTP/1.1 200 1036 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/ HTTP/1.1 200 1068 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/css/main.css HTTP/1.1 200 1817 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/conf/userThemes.js HTTP/1.1 200 946 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/css/draftjs.css HTTP/1.1 200 2643 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/fonts/iconfont/MaterialIcons.js HTTP/1.1 200 6703 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/conf/portalSettings.js HTTP/1.1 200 768 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/fonts/iconfont/material-icons.css HTTP/1.1 200 970 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/services/settings/settings.js HTTP/1.1 200 1037 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/dist/index.791eaaf190e69cdbf569.bundle.js HTTP/1.1 200 196538 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.066
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:22 -0700] GET /publisher/site/public/locales/en.json HTTP/1.1 200 220913 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
127.0.0.1 - - [02/Jun/2023:00:37:23 -0700] GET /api/am/publisher/v3/settings HTTP/1.1 200 1333 - Jakarta Commons-HttpClient/3.1 0.145
127.0.0.1 - - [02/Jun/2023:00:37:23 -0700] GET /api/am/service-catalog/v1/settings HTTP/1.1 200 102 - Jakarta Commons-HttpClient/3.1 0.010
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:23 -0700] GET /publisher/services/auth/login HTTP/1.1 302 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.180
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:23 -0700] GET /oauth2/authorize?response_type=code&client_id=sDkjqOFQo4a1bfhfzMumgDi7hawa&scope=apim:admin%20apim:api_create%20apim:api_definition_view%20apim:api_delete%20apim:api_generate_key%20apim:api_import_export%20apim:api_list_view%20apim:api_manage%20apim:api_mediation_policy_manage%20apim:api_product_import_export%20apim:api_publish%20apim:api_view%20apim:app_import_export%20apim:client_certificates_add%20apim:client_certificates_manage%20apim:client_certificates_update%20apim:client_certificates_view%20apim:comment_manage%20apim:comment_view%20apim:comment_write%20apim:common_operation_policy_manage%20apim:common_operation_policy_view%20apim:document_create%20apim:document_manage%20apim:ep_certificates_add%20apim:ep_certificates_manage%20apim:ep_certificates_update%20apim:ep_certificates_view%20apim:mediation_policy_create%20apim:mediation_policy_manage%20apim:mediation_policy_view%20apim:pub_alert_manage%20apim:publisher_settings%20apim:shared_scope_manage%20apim:subscription_block%20apim:subscription_manage%20apim:subscription_view%20apim:threat_protection_policy_create%20apim:threat_protection_policy_manage%20apim:tier_manage%20apim:tier_view%20openid%20apim:api_view%20service_catalog:service_view%20service_catalog:service_write&state=/&redirect_uri=https://localhost:9443/publisher/services/auth/callback/login HTTP/1.1 302 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.014
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] GET /carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is HTTP/1.1 200 4781 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] GET /carbon/idpmgt/idp-mgt-edit.jsp?idPName=is HTTP/1.1 200 26695 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.043
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:37:28 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] POST /carbon/idpmgt/idp-mgt-edit-finish-ajaxprocessor.jsp?X-CSRF-Token=R83U-21GB-2H23-XF4T-K9AD-524E-ADNF-MUV6 HTTP/1.1 200 757 https://localhost:9443/carbon/idpmgt/idp-mgt-edit.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.026
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] GET /carbon/idpmgt/idp-mgt-list.jsp HTTP/1.1 200 6075 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-finish-ajaxprocessor.jsp?X-CSRF-Token=R83U-21GB-2H23-XF4T-K9AD-524E-ADNF-MUV6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] GET /carbon/admin/js/breadcrumbs.js HTTP/1.1 200 1333 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] GET /carbon/idpmgt/images/disable.gif HTTP/1.1 200 595 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:06 -0700] GET /carbon/idpmgt/images/edit.gif HTTP/1.1 200 1036 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher HTTP/1.1 302 - - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/ HTTP/1.1 200 1068 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/css/main.css HTTP/1.1 200 1817 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/css/draftjs.css HTTP/1.1 200 2643 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/conf/userThemes.js HTTP/1.1 200 946 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/fonts/iconfont/MaterialIcons.js HTTP/1.1 200 6703 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/conf/portalSettings.js HTTP/1.1 200 768 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.032
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/fonts/iconfont/material-icons.css HTTP/1.1 200 970 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/services/settings/settings.js HTTP/1.1 200 1037 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.027
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/dist/index.791eaaf190e69cdbf569.bundle.js HTTP/1.1 200 196538 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.065
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:13 -0700] GET /publisher/site/public/locales/en.json HTTP/1.1 200 220913 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
127.0.0.1 - - [02/Jun/2023:00:38:14 -0700] GET /api/am/publisher/v3/settings HTTP/1.1 200 1333 - Jakarta Commons-HttpClient/3.1 0.093
127.0.0.1 - - [02/Jun/2023:00:38:14 -0700] GET /api/am/service-catalog/v1/settings HTTP/1.1 200 102 - Jakarta Commons-HttpClient/3.1 0.014
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:14 -0700] GET /publisher/services/auth/login HTTP/1.1 302 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.123
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:14 -0700] GET /oauth2/authorize?response_type=code&client_id=sDkjqOFQo4a1bfhfzMumgDi7hawa&scope=apim:admin%20apim:api_create%20apim:api_definition_view%20apim:api_delete%20apim:api_generate_key%20apim:api_import_export%20apim:api_list_view%20apim:api_manage%20apim:api_mediation_policy_manage%20apim:api_product_import_export%20apim:api_publish%20apim:api_view%20apim:app_import_export%20apim:client_certificates_add%20apim:client_certificates_manage%20apim:client_certificates_update%20apim:client_certificates_view%20apim:comment_manage%20apim:comment_view%20apim:comment_write%20apim:common_operation_policy_manage%20apim:common_operation_policy_view%20apim:document_create%20apim:document_manage%20apim:ep_certificates_add%20apim:ep_certificates_manage%20apim:ep_certificates_update%20apim:ep_certificates_view%20apim:mediation_policy_create%20apim:mediation_policy_manage%20apim:mediation_policy_view%20apim:pub_alert_manage%20apim:publisher_settings%20apim:shared_scope_manage%20apim:subscription_block%20apim:subscription_manage%20apim:subscription_view%20apim:threat_protection_policy_create%20apim:threat_protection_policy_manage%20apim:tier_manage%20apim:tier_view%20openid%20apim:api_view%20service_catalog:service_view%20service_catalog:service_write&state=/&redirect_uri=https://localhost:9443/publisher/services/auth/callback/login HTTP/1.1 302 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.015
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:19 -0700] GET /carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is HTTP/1.1 200 4781 https://localhost:9443/carbon/idpmgt/idp-mgt-list.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:38:19 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/idpmgt/idp-mgt-edit-load.jsp?idPName=is Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
